TIMESTAMP,GRUP,OBJECTE,MP-ÍTEM1,MP-ÍTEM2,MP-ÍTEM3,MP-ÍTEM4,MP-COMENTARI,TUTORIA1-ÍTEM1,TUTORIA1-ÍTEM2,TUTORIA1-ÍTEM3,TUTORIA1-COMENTARI,TUTORIA2-ÍTEM1,TUTORIA2-ÍTEM2,TUTORIA2-ÍTEM3,TUTORIA2-ÍTEM4,TUTORIA2-COMENTARI,CENTRE-ÍTEM1,CENTRE-ÍTEM2,CENTRE-ÍTEM3,CENTRE-ÍTEM4,CENTRE-ÍTEM5,CENTRE-ÍTEM6,CENTRE-COMENTARI
4/9/2019 16:16:05,SMX2C,MP12 - Síntesi,7,7,7,7,,,,,,,,,,,,,,,,,
4/9/2019 16:17:37,SMX2C,MP08 - Aplicacions web,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 16:16:27,SMX2C,MP06 - Seguretat informàtica,6,7,5,7,,,,,,,,,,,,,,,,,
4/9/2019 16:16:39,SMX2C,MP06 - Seguretat informàtica,5,10,6,10,Molt contingut extern al Moodle però les classes teòriques haurien de millorar.,,,,,,,,,,,,,,,,
4/9/2019 16:18:41,SMX2C,MP10 - Empresa i iniciativa emprenedora,8,8,6,9,,,,,,,,,,,,,,,,,
4/9/2019 16:16:56,SMX2C,El centre,,,,,,,,,,,,,,,8,7,8,7,5,6,
4/9/2019 16:17:29,SMX2C,MP11 - Anglès tècnic,1,7,3,4,,,,,,,,,,,,,,,,,
4/9/2019 16:17:34,SMX2C,MP04 - Sistemes operatius en xarxa,9,10,8,9,,,,,,,,,,,,,,,,,
4/9/2019 16:17:54,SMX2C,MP12 - Síntesi,7,6,6,6,,,,,,,,,,,,,,,,,
4/9/2019 16:21:32,SMX2C,Tutoria 2n curs,,,,,,,,,,10,10,10,10,La mejor tutora,,,,,,,
4/9/2019 16:18:50,SMX2C,El centre,,,,,,,,,,,,,,,10,10,10,8,9,10,
4/9/2019 16:18:57,SMX2C,MP08 - Aplicacions web,8,6,7,7,,,,,,,,,,,,,,,,,
4/9/2019 16:18:59,SMX2C,El centre,,,,,,,,,,,,,,,10,6,10,8,8,7,"Nuestra clase Turing tiene algunosproblemas 2 persianas no se pueden ni bajar ni subir y no se pueden cerrar al irse del centro y por culpa de eso hay ,muchas veces que me da el sol en la cara y es imposible ver algo en la pantalla. (๑‵●‿●‵๑)   
ヽ(ヅ)ノ (ノ・∀・)ノ  (✌ﾟ∀ﾟ)☞  ʘ‿ʘ  ʘ‿ʘ"
4/9/2019 16:19:08,SMX2C,El centre,,,,,,,,,,,,,,,8,6,9,9,9,8,
4/9/2019 16:19:09,SMX2C,MP10 - Empresa i iniciativa emprenedora,10,10,9,10,La clases no se hacen para nada pesadas y el profesor el de 10.,,,,,,,,,,,,,,,,
4/9/2019 16:21:17,SMX2C,Tutoria 2n curs,,,,,,,,,,8,10,8,5,,,,,,,,
4/9/2019 16:21:24,SMX2C,Tutoria 2n curs,,,,,,,,,,8,10,10,10,,,,,,,,
4/9/2019 16:23:57,SMX2C,El centre,,,,,,,,,,,,,,,6,5,2,4,4,1,
4/9/2019 16:30:13,SMX2C,El centre,,,,,,,,,,,,,,,10,7,10,8,5,7,Las persianas de la clase llevan desde el primer día rotas. Y aquí siguen :'D
4/9/2019 16:30:20,SMX2C,MP07 - Serveis de xarxa,5,1,7,10,"- Forma de avaluar activitats basada en participació en comptes de contingut.
- Poca flexibilitat a l'entrega de treballs.
- Es parla constantment de religió a classe e incita a la inclusió a la religió (cristianisme).
- El professor arriba tard a classe i quan arriba s'entreté.",,,,,,,,,,,,,,,,
4/9/2019 16:36:11,SMX2C,MP08 - Aplicacions web,10,5,6,10,"La forma d'explicar del professor es molt bona, sap comunicar-se amb els alumnes i sap adaptar els continguts al nostre coneixement. Si no fos per que el professor modifica les activitats per fer-les més entretingudes, aquestes son poc practiques i avorrides.",,,,,,,,,,,,,,,,
4/9/2019 16:37:43,SMX2C,MP10 - Empresa i iniciativa emprenedora,10,10,7,7,El professor ha fet que un mòdul que es poc interessant es faci entretingut i interessant.,,,,,,,,,,,,,,,,
4/9/2019 16:39:12,SMX2C,Tutoria 2n curs,,,,,,,,,,10,5,10,1,Establir una hora especifica a la setmana per a fer tutoria i parlar del que ens preocupa.,,,,,,,
4/9/2019 16:41:10,SMX2C,El centre,,,,,,,,,,,,,,,8,5,3,1,4,2,Reparar les persianes i tenir cantina per al torn de tarda.
4/9/2019 17:06:48,DAM2A,MP03 - Programació,7,7,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:06:49,DAM2A,MP03 - Programació,8,8,8,7,,,,,,,,,,,,,,,,,
4/9/2019 17:06:49,DAM2B,MP03 - Programació,8,9,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:06:51,DAM2A,MP03 - Programació,8,8,10,7,,,,,,,,,,,,,,,,,
4/9/2019 17:06:52,DAM2A,MP03 - Programació,8,8,8,7,,,,,,,,,,,,,,,,,
4/9/2019 17:07:09,DAM2A,MP03 - Programació,6,9,9,7,,,,,,,,,,,,,,,,,
4/9/2019 17:07:11,DAM2A,MP05 - Entorns de desenvolupament,8,8,8,9,,,,,,,,,,,,,,,,,
4/9/2019 17:07:22,DAM2A,MP05 - Entorns de desenvolupament,9,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:07:25,DAM2A,MP03 - Programació,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:07:29,DAM2A,MP05 - Entorns de desenvolupament,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:07:30,DAM2A,MP05 - Entorns de desenvolupament,10,10,9,10,,,,,,,,,,,,,,,,,
4/9/2019 17:07:31,DAM2A,MP03 - Programació,9,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:07:42,DAM2A,MP06 - Accés a dades,8,8,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:07:45,DAM2A,MP05 - Entorns de desenvolupament,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:08:01,DAM2A,MP06 - Accés a dades,6,9,9,6,,,,,,,,,,,,,,,,,
4/9/2019 17:08:03,DAM2A,MP05 - Entorns de desenvolupament,10,8,5,10,,,,,,,,,,,,,,,,,
4/9/2019 17:08:05,DAM2A,MP03 - Programació,6,8,8,7,,,,,,,,,,,,,,,,,
4/9/2019 17:08:07,DAM2A,MP06 - Accés a dades,7,7,6,7,,,,,,,,,,,,,,,,,
4/9/2019 17:08:10,DAM2A,MP03 - Programació,6,8,7,6,,,,,,,,,,,,,,,,,
4/9/2019 17:08:13,DAM2A,MP06 - Accés a dades,5,9,6,5,,,,,,,,,,,,,,,,,
4/9/2019 17:08:20,DAM2A,MP06 - Accés a dades,7,7,6,6,,,,,,,,,,,,,,,,,
4/9/2019 17:08:22,DAM2A,MP03 - Programació,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:08:25,DAM2A,MP03 - Programació,9,7,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:08:30,DAM2A,MP07 - Desenvolupament d'interfícies,7,7,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:08:39,DAM2A,MP05 - Entorns de desenvolupament,10,8,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:08:40,DAM2A,MP05 - Entorns de desenvolupament,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:08:41,DAM2A,MP05 - Entorns de desenvolupament,9,9,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:08:52,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:09:04,DAM2B,MP05 - Entorns de desenvolupament,10,10,10,10,Muy interesante el tema de los vídeos de la primera UF genial para estudiar y comprender-lo bien ya que los puedes visualizar cuando quieras y el reforzar lo explicado con el kahoot en clase para comentar dudas de lujo.,,,,,,,,,,,,,,,,
4/9/2019 17:09:05,DAM2A,MP05 - Entorns de desenvolupament,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:09:05,DAM2A,MP06 - Accés a dades,7,7,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:09:06,DAM2A,MP07 - Desenvolupament d'interfícies,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:09:15,DAM2A,MP06 - Accés a dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:09:18,DAM2A,MP09 -  Programació de serveis i processos,8,8,10,9,,,,,,,,,,,,,,,,,
4/9/2019 17:09:21,DAM2A,MP06 - Accés a dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:09:25,DAM2A,MP06 - Accés a dades,8,10,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:09:44,DAM2A,MP06 - Accés a dades,7,8,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:09:50,DAM2A,MP05 - Entorns de desenvolupament,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:09:53,DAM2A,MP10 - Sistemes de gestió empresarial,10,8,6,10,,,,,,,,,,,,,,,,,
4/9/2019 17:09:53,DAM2A,MP07 - Desenvolupament d'interfícies,6,6,8,6,,,,,,,,,,,,,,,,,
4/9/2019 17:09:54,DAM2A,MP07 - Desenvolupament d'interfícies,6,7,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:09:56,DAM2A,MP07 - Desenvolupament d'interfícies,4,2,5,8,IONIC SUCKS,,,,,,,,,,,,,,,,
4/9/2019 17:09:59,DAM2A,MP07 - Desenvolupament d'interfícies,6,3,6,4,,,,,,,,,,,,,,,,,
4/9/2019 17:10:09,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,9,9,10,9,,,,,,,,,,,,,,,,,
4/9/2019 17:10:17,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,8,9,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:10:24,DAM2A,MP07 - Desenvolupament d'interfícies,4,3,7,5,,,,,,,,,,,,,,,,,
4/9/2019 17:10:29,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,8,9,7,8,,,,,,,,,,,,,,,,,
4/9/2019 17:10:31,DAM2B,MP06 - Accés a dades,7,10,8,8,"La teoría colgada en el moodle cuesta un poco de visualizar si no se abre en otra ventana, es lo único a destacar.",,,,,,,,,,,,,,,,
4/9/2019 17:10:35,DAM2A,El centre,,,,,,,,,,,,,,,9,6,9,10,5,8,
4/9/2019 17:10:39,DAM2A,MP07 - Desenvolupament d'interfícies,5,5,7,5,,,,,,,,,,,,,,,,,
4/9/2019 17:10:42,DAM2A,MP09 -  Programació de serveis i processos,6,8,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:10:42,DAM2A,MP07 - Desenvolupament d'interfícies,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:10:55,DAM2A,MP09 -  Programació de serveis i processos,7,6,8,6,,,,,,,,,,,,,,,,,
4/9/2019 17:10:57,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:11:01,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,8,8,9,8,,,,,,,,,,,,,,,,,
4/9/2019 17:11:01,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:11:08,DAM2A,Tutoria 2n curs,,,,,,,,,,9,9,9,9,,,,,,,,
4/9/2019 17:11:14,DAM2A,MP09 -  Programació de serveis i processos,8,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:11:19,DAM2A,MP09 -  Programació de serveis i processos,7,7,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:11:30,DAM2A,MP09 -  Programació de serveis i processos,7,7,7,7,,,,,,,,,,,,,,,,,
4/9/2019 17:11:39,DAM2A,MP07 - Desenvolupament d'interfícies,3,3,7,6,"Siempre llega tarde, y se organiza muy mal la asignatura, dejando practicamente todo para casa y no realizando casi nada en clase.",,,,,,,,,,,,,,,,
4/9/2019 17:11:45,DAM2A,MP09 -  Programació de serveis i processos,8,7,7,6,,,,,,,,,,,,,,,,,
4/9/2019 17:11:52,DAM2A,El centre,,,,,,,,,,,,,,,8,7,7,5,8,7,
4/9/2019 17:11:57,DAM2A,MP10 - Sistemes de gestió empresarial,8,8,9,8,,,,,,,,,,,,,,,,,
4/9/2019 17:12:19,DAM2A,MP10 - Sistemes de gestió empresarial,8,9,7,10,,,,,,,,,,,,,,,,,
4/9/2019 17:12:31,DAM2A,MP06 - Accés a dades,3,4,2,2,cuando le preguntas algo no te puede ayudar ni responder,,,,,,,,,,,,,,,,
4/9/2019 17:12:33,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,7,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:12:43,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,7,6,9,8,,,,,,,,,,,,,,,,,
4/9/2019 17:12:43,DAM2A,MP10 - Sistemes de gestió empresarial,8,8,5,7,,,,,,,,,,,,,,,,,
4/9/2019 17:12:45,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,8,6,9,8,,,,,,,,,,,,,,,,,
4/9/2019 17:12:47,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,7,8,8,8,,,,,,,,,,,,,,,,,
4/9/2019 17:12:55,DAM2A,MP07 - Desenvolupament d'interfícies,9,8,9,9,,,,,,,,,,,,,,,,,
4/9/2019 17:13:05,DAM2B,MP07 - Desenvolupament d'interfícies,3,3,5,4,"La rubrica no quedo clara y el echo de que los exámenes peses tanto te limita la practica luego ya que sacas la misma nota tengas un 2 que un 10 y eso desmotiva bastante, los exámenes demasiado complicados para lo que es la asignatura.",,,,,,,,,,,,,,,,
4/9/2019 17:13:08,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 17:13:09,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,6,6,6,6,,,,,,,,,,,,,,,,,
4/9/2019 17:13:20,DAM2A,MP08 - Programació multimèdia i dispositius mòbils,8,8,7,8,,,,,,,,,,,,,,,,,
4/9/2019 17:13:22,DAM2A,MP09 -  Programació de serveis i processos,9,7,10,9,,,,,,,,,,,,,,,,,
4/9/2019 17:13:47,DAM2A,MP09 -  Programació de serveis i processos,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 17:13:55,DAM2B,MP08 - Programació multimèdia i dispositius mòbils,10,10,10,10,Todo genial muy buen profesor ,,,,,,,,,,,,,,,,
4/9/2019 17:14:01,DAM2A,MP09 -  Programació de serveis i processos,3,5,8,6,,,,,,,,,,,,,,,,,
4/9/2019 17:14:04,DAM2A,MP10 - Sistemes de gestió empresarial,10,10,5,7,,,,,,,,,,,,,,,,,
4/9/2019 17:14:09,DAM2A,El centre,,,,,,,,,,,,,,,8,5,5,5,3,6,
4/9/2019 17:14:18,DAM2A,MP10 - Sistemes de gestió empresarial,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:14:19,DAM2A,MP10 - Sistemes de gestió empresarial,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:14:31,DAM2B,MP09 -  Programació de serveis i processos,6,10,5,8,,,,,,,,,,,,,,,,,
4/9/2019 17:14:31,DAM2A,Tutoria 2n curs,,,,,,,,,,7,7,8,8,,,,,,,,
4/9/2019 17:14:54,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 17:15:03,DAM2A,MP09 -  Programació de serveis i processos,6,7,5,4,,,,,,,,,,,,,,,,,
4/9/2019 17:15:07,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 17:15:10,DAM2A,El centre,,,,,,,,,,,,,,,8,6,7,7,7,7,
4/9/2019 17:15:12,DAM2B,MP10 - Sistemes de gestió empresarial,10,10,10,10,Muy interesante el tema de los vídeos de la primera UF genial para estudiar y comprender-lo bien ya que los puedes visualizar cuando quieras y el reforzar lo explicado con el kahoot en clase para comentar dudas de lujo.,,,,,,,,,,,,,,,,
4/9/2019 17:15:40,DAM2A,Tutoria 2n curs,,,,,,,,,,6,6,7,6,,,,,,,,
4/9/2019 17:15:46,DAM2B,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,8,8,10,8,,,,,,,,,,,,,,,,,
4/9/2019 17:16:01,DAM2A,MP10 - Sistemes de gestió empresarial,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 17:16:04,DAM2B,Tutoria 2n curs,,,,,,,,,,7,7,7,7,,,,,,,,
4/9/2019 17:16:11,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 17:16:11,DAM2A,El centre,,,,,,,,,,,,,,,6,6,6,6,6,6,
4/9/2019 17:17:01,DAM2A,Tutoria 2n curs,,,,,,,,,,9,9,10,7,,,,,,,,
4/9/2019 17:17:03,DAM2A,MP13 - Projecte de desenvolupament d'aplicacions multiplataforma,4,5,6,2,,,,,,,,,,,,,,,,,
4/9/2019 17:17:31,DAM2B,El centre,,,,,,,,,,,,,,,10,10,9,10,10,10,Que paté(el gato) no se vuelva a ir nunca mas del centro se le echo mucho de menos. 
4/9/2019 17:17:49,DAM2A,Tutoria 2n curs,,,,,,,,,,8,10,10,8,,,,,,,,
4/9/2019 17:18:03,DAM2A,Tutoria 2n curs,,,,,,,,,,5,5,5,5,,,,,,,,
4/9/2019 17:18:47,DAM2A,El centre,,,,,,,,,,,,,,,7,7,10,10,10,10,
4/9/2019 17:20:05,DAM2A,El centre,,,,,,,,,,,,,,,6,6,5,6,10,7,"No hay cantina, si quieres tomarte un café tienes que desplazarte."
4/9/2019 18:02:18,AF1,MP03 - Procés integral de l'activitat comercial,9,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:03:06,AF1,MP05 - Ofimàtica i procés de la informació,9,8,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:04:38,AF1,MP06 - Anglès,10,7,8,9,,,,,,,,,,,,,,,,,
4/9/2019 18:05:49,AF1,MP10 - Gestió logística i comercial,10,10,10,8,,,,,,,,,,,,,,,,,
4/9/2019 18:08:12,AF1,Tutoria 1r curs,,,,,,10,10,10,,,,,,,,,,,,,
4/9/2019 18:10:48,AF1,El centre,,,,,,,,,,,,,,,10,7,10,6,5,8,Que reformen los lavabos.
4/9/2019 18:22:15,DAM1,MP01 - Sistemes informàtics,5,3,7,5,,,,,,,,,,,,,,,,,
4/9/2019 18:22:35,DAM1,MP01 - Sistemes informàtics,6,5,6,6,,,,,,,,,,,,,,,,,
4/9/2019 18:22:37,DAM1,MP01 - Sistemes informàtics,5,5,5,5,,,,,,,,,,,,,,,,,
4/9/2019 18:22:44,DAM1,MP01 - Sistemes informàtics,5,4,8,10,,,,,,,,,,,,,,,,,
4/9/2019 18:23:04,DAM1,MP02 - Bases de dades,9,9,9,9,,,,,,,,,,,,,,,,,
4/9/2019 18:23:11,DAM1,MP02 - Bases de dades,7,6,3,6,,,,,,,,,,,,,,,,,
4/9/2019 18:23:26,DAM1,MP03 - Programació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:23:34,DAM1,MP02 - Bases de dades,9,10,8,10,,,,,,,,,,,,,,,,,
4/9/2019 18:23:39,DAM2B,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:23:42,DAM1,MP03 - Programació,9,9,10,9,,,,,,,,,,,,,,,,,
4/9/2019 18:23:45,DAM1,MP03 - Programació,4,4,6,5,,,,,,,,,,,,,,,,,
4/9/2019 18:23:50,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:23:56,DAM1,MP01 - Sistemes informàtics,3,2,5,2,"Mala organización, no hay correcciones a tiempo , comentarios del profesor a destiempo, los examenes son difíciles de hacer ya que no sabemos si nuestras prácticas están bien o no... Lo dicho antes no hay correcciones de prácticas ",,,,,,,,,,,,,,,,
4/9/2019 18:23:58,DAM2B,MP03 - Programació,10,10,10,10,"Gran profesor, cualquier duda te la resuelve, es flexible con los trabajos, pone una carga considerada, una libertad para elegir el tema que quieres desarrollar y herramientas que te ayudan a conseguirlo. ",,,,,,,,,,,,,,,,
4/9/2019 18:24:08,DAM2B,MP03 - Programació,8,8,8,8,content amb el professor,,,,,,,,,,,,,,,,
4/9/2019 18:24:12,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,9,10,,,,,,,,,,,,,,,,,
4/9/2019 18:24:26,DAM2B,MP03 - Programació,6,9,7,9,"Las clases teóricas son muy lentas y densas, deberían ser mas ágiles e ir más directo a ver las cosas prácticas",,,,,,,,,,,,,,,,
4/9/2019 18:24:32,DAM1,MP01 - Sistemes informàtics,9,9,9,9,Massa retard en la corretgio de practiques o examens,,,,,,,,,,,,,,,,
4/9/2019 18:24:38,DAM1,MP02 - Bases de dades,8,9,6,10,,,,,,,,,,,,,,,,,
4/9/2019 18:24:41,DAM1,Tutoria 1r curs,,,,,,5,5,5,,,,,,,,,,,,,
4/9/2019 18:24:41,DAM1,MP03 - Programació,8,9,10,8,,,,,,,,,,,,,,,,,
4/9/2019 18:24:44,DAM1,MP01 - Sistemes informàtics,8,7,9,8,,,,,,,,,,,,,,,,,
4/9/2019 18:24:46,DAM2B,MP03 - Programació,6,9,9,5,Cambiaría una mica la dinàmica de les classes a l'hora d'impartir la teoria. ,,,,,,,,,,,,,,,,
4/9/2019 18:24:47,DAM1,Tutoria 1r curs,,,,,,3,6,4,,,,,,,,,,,,,
4/9/2019 18:25:05,DAM1,MP01 - Sistemes informàtics,2,5,2,2,A la hora de hacer el examen no sabemos el resultado de las prácticas hechas por lo cual no sabemos si lo que hemos hecho está bien.,,,,,,,,,,,,,,,,
4/9/2019 18:25:13,DAM1,MP03 - Programació,9,9,10,9,,,,,,,,,,,,,,,,,
4/9/2019 18:25:13,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,6,9,,,,,,,,,,,,,,,,,
4/9/2019 18:25:14,DAM1,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:25:15,DAM1,MP01 - Sistemes informàtics,3,4,7,6,"Ja hem tingut problemes amb ell i ja els hem parlat amb ell, jo crec que la seva forma de explicar pot ser millorable",,,,,,,,,,,,,,,,
4/9/2019 18:25:17,DAM2B,MP05 - Entorns de desenvolupament,10,10,10,10,"gran profesional, se nota que le gusta enseñar",,,,,,,,,,,,,,,,
4/9/2019 18:25:20,DAM1,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:25:25,DAM1,El centre,,,,,,,,,,,,,,,9,8,9,7,7,8,
4/9/2019 18:25:26,DAM2B,MP08 - Programació multimèdia i dispositius mòbils,10,10,10,10,"Gran profesor, libertad para elegir el tema a desarrollar y gran ayuda cuando la pides. Proporciona sus propios codigos y otras herramientas para desarrollar el trabajo.",,,,,,,,,,,,,,,,
4/9/2019 18:25:32,DAM1,Tutoria 1r curs,,,,,,5,3,3,,,,,,,,,,,,,
4/9/2019 18:25:35,DAM1,MP01 - Sistemes informàtics,2,2,2,1,,,,,,,,,,,,,,,,,
4/9/2019 18:37:48,DAM1,MP01 - Sistemes informàtics,1,1,1,1,"Mai corregeix les practiques abans d’un examen, Moltes vegades arriba tard, fa comentaris fora de lloc, els examens son massa extensos, tant de materia per estudiar com d’exercicis per fer, a més a més deixa molt poc temps per fer-los.",,,,,,,,,,,,,,,,
4/9/2019 18:25:40,DAM1,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:25:40,DAM2B,MP03 - Programació,8,7,10,7,"Las practicas que hacemos son muy utiles, mucha variedad y constructivas, se nota que es un profesor que le gusta lo que hace y lo contagia.",,,,,,,,,,,,,,,,
4/9/2019 18:25:46,DAM1,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:25:50,DAM1,MP01 - Sistemes informàtics,4,4,4,3,"La manera de evaluar, explicar, es necesario que las actividades estén corregidas antes del examen para poder estudiar y tener claro los errores que debemos mejorar",,,,,,,,,,,,,,,,
4/9/2019 18:25:51,DAM1,El centre,,,,,,,,,,,,,,,8,8,8,8,7,8,
4/9/2019 18:25:52,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,8,10,7,9,,,,,,,,,,,,,,,,,
4/9/2019 18:25:52,DAM1,MP03 - Programació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:25:58,DAM1,Tutoria 1r curs,,,,,,5,6,4,,,,,,,,,,,,,
4/9/2019 18:26:03,DAM1,MP03 - Programació,10,10,10,9,,,,,,,,,,,,,,,,,
4/9/2019 18:26:04,DAM1,MP03 - Programació,7,7,7,8,,,,,,,,,,,,,,,,,
4/9/2019 18:26:08,DAM1,MP02 - Bases de dades,10,10,7,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:10,DAM2B,MP06 - Accés a dades,2,4,6,3,La manera de dar clase no es la correcta ya que no explica casi nada del temario  dado en clase,,,,,,,,,,,,,,,,
4/9/2019 18:26:14,DAM1,MP02 - Bases de dades,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:21,DAM1,El centre,,,,,,,,,,,,,,,5,5,5,1,4,5,
4/9/2019 18:26:23,DAM1,MP03 - Programació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:25,DAM2B,MP05 - Entorns de desenvolupament,10,10,10,10,"Molt content en general amb el que s'imparteix a classe. Professor molt atent, que ajuda sempre i explica les vegades qeu faci falta, un 10 en tot!",,,,,,,,,,,,,,,,
4/9/2019 18:26:26,DAM1,MP03 - Programació,9,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:28,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:35,DAM2B,MP05 - Entorns de desenvolupament,10,10,10,10,"Tot Perfecte, gran professor, temari dificil.",,,,,,,,,,,,,,,,
4/9/2019 18:26:36,DAM1,MP03 - Programació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:37,DAM2B,MP06 - Accés a dades,2,9,5,5,"L´asignatura es basa en seguir uns exercicis pre-establerts, sense cap ajut teoric del professor, es bó per l´autoaprennetatge pero molt frustrant.",,,,,,,,,,,,,,,,
4/9/2019 18:26:50,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:51,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,10,10,"Molt atent , constesta email qualsevol dia a qualsevol hora",,,,,,,,,,,,,,,,
4/9/2019 18:26:51,DAM1,El centre,,,,,,,,,,,,,,,10,10,7,8,10,10,
4/9/2019 18:26:53,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,10,10,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:54,DAM1,MP03 - Programació,10,10,10,9,,,,,,,,,,,,,,,,,
4/9/2019 18:26:55,DAM1,MP04 - Llenguatges de marques i sistemes de gestió d'informació,10,8,8,10,,,,,,,,,,,,,,,,,
4/9/2019 18:26:59,DAM2B,MP03 - Programació,8,10,7,4,Actualizar los apuntes del IOC o hacer un vídeo explicativo de las partes difíciles para poder repasar en casa,,,,,,,,,,,,,,,,
